title,skill_name,jobs_count,rank
"Manager, Policy & Compliance",Human Resources,1,1.0
"Manager, Policy & Compliance",Legal,1,2.0
"Manager, Policy & Compliance",Quality Assurance,1,3.0
"Manager, Policy & Practice",Analyst,1,1.0
"Manager, Policy & Practice",Project Management,1,2.0
"Manager, Policy & Practice",Writing/Editing,1,3.0
"Manager, Policy Communications",Other,1,1.0
"Manager, Policy Communications",Public Relations,1,2.0
"Manager, Portfolio Optimization",Accounting/Auditing,1,1.0
"Manager, Portfolio Optimization",Finance,1,2.0
"Manager, Precision",Advertising,2,1.0
"Manager, Private Markets Accounting",Business Development,1,1.0
"Manager, Private Markets Accounting",Sales,1,2.0
"Manager, Process Automation",Management,1,1.0
"Manager, Process Automation",Manufacturing,1,2.0
"Manager, Process Efficiencies - Calvin Klein",Management,1,1.0
"Manager, Process Efficiencies - Calvin Klein",Manufacturing,1,2.0
"Manager, Process Management",Management,3,1.0
"Manager, Process Management",Manufacturing,3,2.0
"Manager, Process Manager - Customer Data",Management,1,1.0
"Manager, Process Manager - Customer Data",Manufacturing,1,2.0
"Manager, Procurement",Purchasing,1,1.0
"Manager, Procurement",Supply Chain,1,2.0
"Manager, Product Creative Studio",Marketing,1,1.0
"Manager, Product Creative Studio",Product Management,1,2.0
"Manager, Product Design",Art/Creative,1,1.0
"Manager, Product Design",Design,1,2.0
"Manager, Product Design",Information Technology,1,3.0
"Manager, Product Management",Marketing,2,1.0
"Manager, Product Management",Product Management,2,2.0
"Manager, Product Management (Finance Data Experience)",Marketing,3,1.0
"Manager, Product Management (Finance Data Experience)",Product Management,3,2.0
"Manager, Product Management - Card",Marketing,3,1.0
"Manager, Product Management - Card",Product Management,3,2.0
"Manager, Product Management, Card Fraud",Marketing,4,1.0
"Manager, Product Management, Card Fraud",Product Management,4,2.0
"Manager, Product Marketing",Marketing,6,1.0
"Manager, Product Marketing",Advertising,4,2.0
"Manager, Product Marketing",Public Relations,4,3.0
"Manager, Product Marketing",Sales,1,4.0
"Manager, Product Marketing Engineer (Battery)",Engineering,1,1.0
"Manager, Product Marketing Engineer (Battery)",Marketing,1,2.0
"Manager, Product Marketing Engineer (Battery)",Product Management,1,3.0
"Manager, Product Owner",Advertising,1,1.0
"Manager, Product Owner",Marketing,1,2.0
"Manager, Product Owner",Product Management,1,3.0
"Manager, Program Control",Information Technology,1,1.0
"Manager, Program Control",Project Management,1,2.0
"Manager, Program Management - Manufacturing Initiatives",Information Technology,1,1.0
"Manager, Program Management - Manufacturing Initiatives",Project Management,1,2.0
"Manager, Program Marketing",Information Technology,1,1.0
"Manager, Program Marketing",Project Management,1,2.0
"Manager, Programs",Information Technology,1,1.0
"Manager, Programs",Project Management,1,2.0
"Manager, Project Engineering",Management,1,1.0
"Manager, Project Engineering",Project Management,1,2.0
"Manager, Project Management - Calvin Klein",Information Technology,1,1.0
"Manager, Project Management - Calvin Klein",Project Management,1,2.0
"Manager, Provider Network Informatics",Analyst,1,1.0
"Manager, Provider Network Informatics",Management,1,2.0
"Manager, Provider Relations",Health Care Provider,3,1.0
"Manager, Public Affairs & Communications",Marketing,1,1.0
"Manager, Public Affairs & Communications",Public Relations,1,2.0
"Manager, Public Affairs & Communications",Writing/Editing,1,3.0
"Manager, Purchasing & Planning",Purchasing,1,1.0
"Manager, Purchasing & Planning",Supply Chain,1,2.0
"Manager, Quality Assurance Process Management",Quality Assurance,2,1.0
"Manager, Quality Audit",Information Technology,2,1.0
"Manager, Quality Audit",Management,2,2.0
"Manager, Quality Audit",Quality Assurance,2,3.0
"Manager, Quality Control",Quality Assurance,1,1.0
"Manager, Quality Control",Science,1,2.0
"Manager, Quality Engineering Cell Therapy",Quality Assurance,1,1.0
"Manager, Quality Systems",Quality Assurance,1,1.0
"Manager, Quality Systems & Technology",Research,1,1.0
"Manager, Quality and Food Safety",Quality Assurance,2,1.0
"Manager, Quality and Food Safety",Management,1,2.0
"Manager, Quantitative Engineering",Engineering,1,1.0
"Manager, Quantitative Engineering",Information Technology,1,2.0
"Manager, Quantitative Risk Modeling",Information Technology,1,1.0
"Manager, R&D Science and Engineering - Onsite",Analyst,1,1.0
"Manager, R&D Science and Engineering - Onsite",Information Technology,1,2.0
"Manager, R&D Science and Engineering - Onsite",Research,1,3.0
"Manager, Real Estate - Franklin, TN",Management,1,1.0
"Manager, Real Estate - Franklin, TN",Sales,1,2.0
"Manager, Recruitment",Human Resources,1,1.0
"Manager, Regional Field Sales",Business Development,1,1.0
"Manager, Regional Field Sales",Sales,1,2.0
"Manager, Regulatory Affairs",Quality Assurance,1,1.0
"Manager, Regulatory Affairs",Science,1,2.0
"Manager, Regulatory Review - Multiple Open Positions",Advertising,1,1.0
"Manager, Residences Marketing",Other,1,1.0
"Manager, Responsible Sourcing",Purchasing,1,1.0
"Manager, Responsible Sourcing",Supply Chain,1,2.0
"Manager, Retail Pharmacy",Business Development,1,1.0
"Manager, Retail Pharmacy",Sales,1,2.0
"Manager, Retail Retention & Recognition Programs",Business Development,1,1.0
"Manager, Retail Retention & Recognition Programs",Sales,1,2.0
"Manager, Revenue Cycle A/R Management | Sharp HealthCare | Full time, days",Finance,1,1.0
"Manager, Revenue Cycle A/R Management | Sharp HealthCare | Full time, days",Sales,1,2.0
"Manager, Revenue Cycle Management",Finance,1,1.0
"Manager, Revenue Cycle Management",Management,1,2.0
"Manager, Revenue Cycle Management",Sales,1,3.0
"Manager, Revenue Development",Accounting/Auditing,4,1.0
"Manager, Revenue Development",Finance,4,2.0
"Manager, Revenue Growth Management",Accounting/Auditing,1,1.0
"Manager, Revenue Growth Management",Finance,1,2.0
"Manager, Revenue Recognition Accounting",Accounting/Auditing,1,1.0
"Manager, Revenue Recognition Accounting",Finance,1,2.0
"Manager, Risk Advisory and Consulting (Financial)",Accounting/Auditing,5,1.0
"Manager, Risk Advisory and Consulting (Financial)",Consulting,5,2.0
"Manager, Risk Management (US Card) (Hybrid)",Finance,2,1.0
"Manager, Risk Management (US Card) (Hybrid)",Sales,2,2.0
"Manager, Risk Management - Business Cards & Payments",Finance,2,1.0
"Manager, Risk Management - Business Cards & Payments",Sales,2,2.0
"Manager, SMC Advertiser Growth",Marketing,1,1.0
"Manager, SMC Advertiser Growth",Sales,1,2.0
"Manager, Sales",Business Development,1,1.0
"Manager, Sales",Sales,1,2.0
"Manager, Sales Business Retention - Software - *Hybrid Remote*",Business Development,1,1.0
"Manager, Sales Business Retention - Software - *Hybrid Remote*",Sales,1,2.0
"Manager, Sales Development",Business Development,1,1.0
"Manager, Sales Development",Sales,1,2.0
"Manager, Sales Development - Dallas",Business Development,1,1.0
"Manager, Sales Development - Dallas",Sales,1,2.0
"Manager, Sales Engineering (Denver)",Business Development,1,1.0
"Manager, Sales Engineering (Denver)",Sales,1,2.0
"Manager, Sales Intelligence & Insights (Remote)",Business Development,1,1.0
"Manager, Sales Intelligence & Insights (Remote)",Sales,1,2.0
"Manager, Sales Marketing (Law)",Business Development,1,1.0
"Manager, Sales Marketing (Law)",Sales,1,2.0
"Manager, Sales Marketing, Content Analysis - Agency Temp",Marketing,1,1.0
"Manager, Sales Marketing, Content Analysis - Agency Temp",Sales,1,2.0
"Manager, Sales Training - Evoque",Human Resources,1,1.0
"Manager, Sales and Customer Experience",Business Development,1,1.0
"Manager, Sales and Customer Experience",Sales,1,2.0
"Manager, Sales and Customer Service",Business Development,8,1.0
"Manager, Sales and Customer Service",Sales,8,2.0
"Manager, Satellite Engineering",Engineering,1,1.0
"Manager, Satellite Engineering",Information Technology,1,2.0
"Manager, Scheduling",Management,1,1.0
"Manager, Scheduling",Manufacturing,1,2.0
"Manager, Scientific Operations (Technical & Medical Writing) - Medical Device Business Services, Inc",Analyst,1,1.0
"Manager, Scientific Operations (Technical & Medical Writing) - Medical Device Business Services, Inc",Information Technology,1,2.0
"Manager, Scientific Operations (Technical & Medical Writing) - Medical Device Business Services, Inc",Research,1,3.0
"Manager, Security & Access Control",Information Technology,1,1.0
"Manager, Security & Access Control",Management,1,2.0
"Manager, Security & Access Control",Other,1,3.0
"Manager, Senior Property",Other,1,1.0
"Manager, Service Center 5",Other,1,1.0
"Manager, Service Information",Other,1,1.0
"Manager, Site Reliability Engineering",Quality Assurance,1,1.0
"Manager, Soccer Analytics & Data Science",Analyst,1,1.0
"Manager, Soccer Analytics & Data Science",Information Technology,1,2.0
"Manager, Soccer Analytics & Data Science",Research,1,3.0
"Manager, Social Impact- TikTok Shop- Los Angeles",Business Development,1,1.0
"Manager, Social Impact- TikTok Shop- Los Angeles",Sales,1,2.0
"Manager, Social Marketing",Marketing,1,1.0
"Manager, Social Publishing, Copy & Community Management",Marketing,1,1.0
"Manager, Social Publishing, Copy & Community Management",Writing/Editing,1,2.0
"Manager, Software Development 2",Engineering,1,1.0
"Manager, Software Development 2",Information Technology,1,2.0
"Manager, Software Engineer",Engineering,1,1.0
"Manager, Software Engineer",Information Technology,1,2.0
"Manager, Software Engineering",Engineering,1,1.0
"Manager, Software Engineering",Information Technology,1,2.0
"Manager, Software Engineering (Open to Remote)",Information Technology,1,1.0
"Manager, Software Engineering - Alerting Evaluation (Remote)",Engineering,1,1.0
"Manager, Software Engineering - SaaS",Design,1,1.0
"Manager, Software Engineering - SaaS",Engineering,1,2.0
"Manager, Software Engineering - SaaS",Research,1,3.0
"Manager, Software Engineering, Back End",Engineering,3,1.0
"Manager, Software Engineering, Back End",Information Technology,3,2.0
"Manager, Software Engineering, iOS",Engineering,1,1.0
"Manager, Software Engineering, iOS",Information Technology,1,2.0
"Manager, Solutions Engineer",Sales,1,1.0
"Manager, Sourcing and Procurement",Purchasing,2,1.0
"Manager, Sourcing and Procurement",Supply Chain,2,2.0
"Manager, Staffing Strategies",General Business,1,1.0
"Manager, Staffing Strategies",Management,1,2.0
"Manager, Staffing Strategies",Strategy/Planning,1,3.0
"Manager, Starbucks - Cross County Market Trainer",Other,1,1.0
"Manager, Statistical Programming",Art/Creative,3,1.0
"Manager, Statistical Programming",Design,3,2.0
"Manager, Statistical Programming",Information Technology,3,3.0
"Manager, Statistical Programming, Statistical & Quantitative Sciences",Art/Creative,1,1.0
"Manager, Statistical Programming, Statistical & Quantitative Sciences",Design,1,2.0
"Manager, Statistical Programming, Statistical & Quantitative Sciences",Information Technology,1,3.0
"Manager, Store Planning - DT",Management,1,1.0
"Manager, Store Planning - DT",Manufacturing,1,2.0
"Manager, Store-in-Store",Business Development,1,1.0
"Manager, Store-in-Store",Sales,1,2.0
"Manager, Strategic Planning and Communications",Management,2,1.0
"Manager, Strategic Planning and Communications",Strategy/Planning,2,2.0
"Manager, Strategic Preparedness, Inclusive eXperiences & Technology - External Affairs",Human Resources,1,1.0
"Manager, Strategic Preparedness, Inclusive eXperiences & Technology - External Affairs",Information Technology,1,2.0
"Manager, Strategic Sourcing",Purchasing,2,1.0
"Manager, Strategic Sourcing",Supply Chain,2,2.0
"Manager, Strategy Operations",Management,1,1.0
"Manager, Strategy Operations",Manufacturing,1,2.0
"Manager, Strategy and Operations, Emerging Fraud",Business Development,1,1.0
"Manager, Strategy and Operations, Emerging Fraud",Sales,1,2.0
"Manager, Structural Engineering",Engineering,1,1.0
"Manager, Structural Engineering",Information Technology,1,2.0
"Manager, Student Financial Aid",Finance,1,1.0
"Manager, Student Financial Aid",Sales,1,2.0
"Manager, Student Life",Other,1,1.0
"Manager, Style Merchandise Execution",Marketing,1,1.0
"Manager, Style Merchandise Execution",Sales,1,2.0
"Manager, Supplier Insights COE - CPWS",Purchasing,1,1.0
"Manager, Supplier Insights COE - CPWS",Supply Chain,1,2.0
"Manager, Supply Chain Analytics and Reporting",Management,1,1.0
"Manager, Supply Chain Analytics and Reporting",Manufacturing,1,2.0
"Manager, Supply Chain Demand Forecasting (PSI) – Ridgefield Park, NJ",Management,1,1.0
"Manager, Supply Chain Demand Forecasting (PSI) – Ridgefield Park, NJ",Manufacturing,1,2.0
"Manager, Supply Chain, Maintenance Central Services",Distribution,1,1.0
"Manager, Supply Chain, Maintenance Central Services",Engineering,1,2.0
"Manager, Supply Chain, Maintenance Central Services",Supply Chain,1,3.0
"Manager, Sustainability and Climate",Other,1,1.0
"Manager, Talent Development",Human Resources,2,1.0
"Manager, Talent and Organizational Development",Human Resources,1,1.0
"Manager, Technical Accounting",Accounting/Auditing,1,1.0
"Manager, Technical Accounting",Finance,1,2.0
"Manager, Technical Accounting - Decatur, IL or Erlanger, KY",Accounting/Auditing,1,1.0
"Manager, Technical Accounting - Decatur, IL or Erlanger, KY",Finance,1,2.0
"Manager, Technical Care Center",Engineering,1,1.0
"Manager, Technical Care Center",Information Technology,1,2.0
"Manager, Technical Content",Marketing,1,1.0
"Manager, Technical Designer (Women's RTW)",Product Management,1,1.0
"Manager, Technical Designer (Women's RTW)",Production,1,2.0
"Manager, Technical Designer (Women's RTW)",Supply Chain,1,3.0
"Manager, Technical Manufacturing",Engineering,1,1.0
"Manager, Technical Manufacturing",Information Technology,1,2.0
"Manager, Technical Product Management (People Performance Systems)",Marketing,1,1.0
"Manager, Technical Product Management (People Performance Systems)",Product Management,1,2.0
"Manager, Technical Support (Miami, Remote)",Information Technology,1,1.0
"Manager, Technical Support (Remote)",Customer Service,2,1.0
"Manager, Technical Support (Remote)",General Business,1,2.0
"Manager, Technical Support (Remote)",Management,1,3.0
"Manager, Technology",Consulting,1,1.0
"Manager, Test Engineering",Quality Assurance,1,1.0
"Manager, Third-Party Workforce Operations",Information Technology,1,1.0
"Manager, Third-Party Workforce Operations",Project Management,1,2.0
"Manager, Time Management Global",Business Development,1,1.0
"Manager, Time Management Global",Sales,1,2.0
"Manager, Trade Advocacy",Management,2,1.0
"Manager, Trade Advocacy",Manufacturing,2,2.0
"Manager, Training",Human Resources,1,1.0
"Manager, Transportation",Management,2,1.0
"Manager, Transportation",Manufacturing,2,2.0
"Manager, Transportation II - Multi-location",Management,1,1.0
"Manager, Transportation II - Multi-location",Manufacturing,1,2.0
